author,text
tagore,"গোরা, তুমি ওর কথাগুলো একটু কান পেতে শুনো কান পেতে যতটা শোনা যায় তা আমি শুনে থাকি-- তার চেয়ে বেশি শোনবার চেষ্টা করলে ভুল শোনবার সম্ভাবনা আছে বলে সে চেষ্টাই করি নে"
tagore,"গোরা মত হিসাবে একটা কথা যেমনতরো শুনিতে হয়, মানুষের উপর প্রয়োগ করিবার বেলায় সকল সময় তাহার সেই একান্ত নিশ্চিত ভাবটা থাকে না-- অন্তত বিনয়ের কাছে থাকে না, বিনয়ের হৃদয়বৃত্তি অত্যন্ত প্রবল তাই তর্কের সময় সে একটা মতকে খুব উচ্চস্বরে মানিয়া থাকে, কিন্তু ব্যবহারের বেলা মানুষকে তাহার চেয়ে বেশি না মানিয়া থাকিতে পারে না"
tagore,"এমন-কি, গোরার প্রচারিত মতগুলি বিনয় যে গ্রহণ করিয়াছে তাহা কতটা মতের খাতিরে আর কতটা গোরার প্রতি তাহার একান্ত ভালোবাসার টানে তাহা বলা শক্ত গোরাদের বাড়ি হইতে বাহির হইয়া বাসায় ফিরিবার সময় বর্ষার সন্ধ্যায় যখন সে কাদা বাচাইয়া ধীরে ধীরে রাস্তায় চলিতেছিল তখন মত এবং মানুষে তাহার মনের মধ্যে একটা দ্বন্দ্ব বাধাইয়া দিয়াছিল"
tagore,"এখনকার কালের নানাপ্রকার প্রকাশ্য এবং গোপন আঘাত হইতে সমাজ যদি আতঅরক্ষা করিয়া চলিতে চায় তবে খাওয়া ছোওয়া প্রভৃতি সকল বিষয়ে তাহাকে বিশেষ ভাবে সতর্ক: হইতে হইবে এই মতটি বিনয় গোরার মুখ হইতে অতি সহজেই গ্রহণ করিয়াছে, এ লইয়া বিরুদ্ধ লোকদের সঙ্গে সে তীক্ষমভাবে তর্ক: করিয়াছে; বলিয়াছে, শত্রু যখন কেল্লাকে চারি দিকে আক্রমণ করিয়াছে তখন এই কেল্লার প্রত্যেক পথ-গলি দরজা-জানলা প্রত্যেক বন্ধ করিয়া প্রাণ দিয়া যদি রক্ষা করিতে থাকি, তবে তাহাকে উদারতার অভাব বলে না"
tagore,"কিন্তু আজ এঁ যে আনন্দময়ীর ঘরে গোরা তাহার খাওয়া নিষেধ করিয়া দিল ইহার আঘাত ভিতরে ভিতরে তাহাকে কেবলই বেদনা দিতে লাগিল বিনয়ের বাপ ছিল না, মাকেও সে অল্পবয়সে হারাইয়াছে ; খুড়া থাকেন দেশে এবং ছেলেবেলা হইতেই পড়াশুনা লইয়া বিনয় কলিকাতার বাসায় একলা মানুষ হইয়াছে"
tagore,গোরার সঙ্গে বন্ধুত্সূত্রে বিনয় যেদিন হইতে আনন্দময়ীকে জানিয়াছে সেই দিন হইতে তাহাকে মা বলিয়াই জানিয়াছে
tagore,কতদিন তাহার ঘরে গিয়া সে কাড়াকাড়ি করিয়া উৎপাত করিয়া খাইয়াছে ; আহার্যের অংশবিভাগ লইয়া আনন্দময়ী গোরার প্রতি পক্ষপাত করিয়া থাকেন এই অপবাদ দিয়া কতদিন সে তাহার প্রতি ক্ত্রিম ঈর্ষা প্রকাশ করিয়াছে
tagore,"দুই-চারি দিন বিনয় কাছে না আসিলেই আনন্দময়ী যে কতটা উৎকণ্ঠিত হইয়া উঠিতেন, বিনয়কে কাছে বসাইয়া খাওয়াইবেন এই প্রত্যাশায় কতদিন তিনি তাহাদের সভাভঙ্গের জন্য উৎসুকচিত্তে অপেক্ষা করিয়া বসিয়া থাকিতেন, তাহা বিনয় জানিত সেই বিনয় আজ সামাজিক ঘৃণায় আনন্দময়ীর ঘরে গিয়া খাইবে না ইহা কি আনন্দময়ী সহিতে পারেন, না বিনয় সহিবে ইহার পর হইতে ভালো বামুনের হাতে মা আমাকে খাওয়াইবেন, নিজের হাতে আর কখনো খাওয়াইবেন না-- এ কথা মা হাসিমুখ করিয়া বলিলেন; কিন্তু এ যে মর্মান্তিক"
tagore,এই কথাটাই বিনয় বারবার মনের মধ্যে তোলাপাড়া করিতে করিতে বাসায় পৌঁছিল
tagore,শূন্যঘর অন্ধকার হইয়া আছে; চারি দিকে কাগজপত্র বই এলোমেলো ছড়ানো ; দিয়াশালাই ধরাইয়া বিনয় তেলের শেজ জ্বালাইল-- শেজের উপর বেহারার করকোষ্ঠী নানা চিহ্নে অঙ্কিত; লিখিবার টেবিলের উপর যে একটা সাদা কাপড়ের আবরণ আছে তাহার নানান জায়গায় কালি এবং তেলের দাগ; এই ঘরে তাহার প্রাণ যেন হাপাইয়া উঠিল
tagore,মানুষের সঙ্গ এবং স্নেহের অভাব আজ তাহার বুক যেন চাপিয়া ধরিল
tagore,"দেশকে উদ্ধার, সমাজকে রক্ষা এই-সমস্ত কর্তব্যকে সে কোনোমতেই স্পষ্ট এবং সত্য করিয়া তুলিতে পারিল না-- ইহার চেয়ে ঢের সত্য সেই অচিন পাখি যে একদিন শ্রাবণের উজ্জ্বল সুন্দর প্রভাতে খাঁচার কাছে আসিয়া আবার খাঁচার কাছ হইতে চলিয়া গেছে"
tagore,"কিন্তু সেই অচিন পাখির কথা বিনয় কোনোমতেই মনে আমল দিবে না, কোনোমতেই না"
tagore,"সেইজন্য মনকে আশ্রয় দিবার জন্য, যে আনন্দময়ীর ঘর হইতে গোরা তাহাকে ফিরাইয়া দিয়াছে সেই ঘরটির ছবি মনে আঁকিতে লাগিল"
tagore,"পঙেখর-কাজ-করা উজ্জ্বল মেজে পরিষ্কার তক্ তক্ করিতেছে; এক ধারে তক্তপোশের উপর সাদা রাজহাসের পাখার মতো কোমল নির্মল বিছানা পাতা রহিয়াছে ; বিছানার পাশেই একটা ছোটো টুলের উপর রেড়ির তেলের বাতি এতক্ষণে জ্বালানো হইয়াছে ; মা নিশ্চয়ই নানা রঙের সুতা লইয়া সেই বাতির কাছে ঝুঁকিয়া কাথার উপর শিল্পকাজ করিতেছেন, লছমিয়া নীচে মেজের উপর বসিয়া তাহার বাকা উচ্চারণের বাংলায় অনর্গল বকিয়া যাইতেছে, মা তাহার অধিকাংশই কানে আনিতেছেন না"
tagore,"মা যখন মনে কোনো কষ্ট পান তখন শিল্পকাজ লইয়া পড়েন-- তাহার সেই কর্মনিবিষ্ট স্তব্ধ মুখের ছবির প্রতি বিনয় তাহার দৃষ্টি নিবদ্ধ করিল ; সে মনে মনে কহিল, এই মুখের স্নেহদীপ্তি আমাকে আমার সমস্ত মনের বিক্ষেপ হইতে রক্ষা করুক"
tagore,"এই মুখই আমার মাতৃভূমির প্রতিমাস্বরূপ হউক, আমাকে কর্তব্যে প্রেরণ করুক এবং কর্তব্যে দৃঢ় তাহাকে মনে মনে একবার মা বলিয়া ডাকিল এবং কহিল, তোমার অন্ন যে আমার অমৃত নয় এ কথা কোনো প্রমাণেই স্বীকার করিব নিস্তব্ধ ঘরে বড়ো ঘড়িটা টিক্ টিক্ করিয়া চলিতে লাগিল ; ঘরের মধ্যে বিনয়ের অসহ্য হইয়া উঠিল"
tagore,আলোর কাছে দেওয়ালের গায়ে একটি টিকটিকি পোকা ধরিতেছে-- তাহার দিকে কিছুক্ষণ চাহিয়া চাহিয়া বিনয় উঠিয়া পড়িল এবং একটা ছাতা লইয়া ঘর হইতে বাহির হইল কী করিবে সেটা মনের মধ্যে স্পষ্ট ছিল না
tagore,"বোধ হয় আনন্দময়ীর কাছে ফিরিয়া যাইবে এইমতোই তাহার মনের অভিপ্রায় ছিল কিন্তু কখন এক সময় তাহার মনে উঠিল আজ রবিবার, আজ ব্রাহ্মসভায় কেশববাবুর"
tagore,কথা যেমন মনে ওঠা অমনি সমস্ত দ্বিধা দূর করিয়া বিনয় জোরে চলিতে আরম্ভ করিল
tagore,শুনিবার সময় যে বড়ো বেশি নাই তাহা সে জানিত তবু তাহার সংকল্প বিচলিত হইল না
tagore,যথাস্থানে পৌঁছিয়া দেখিল উপাসকেরা বাহির হইয়া আসিতেছে
tagore,ছাতা মাথায় রাস্তার ধারে এক কোণে সে দাড়াইল-- মন্দির হইতে সেই মুহূর্তেই পরেশবাবু শান্ত-প্রসন্ন-মুখে বাহির হইলেন তাহার সঙ্গে তাহার পরিজন চার-পাঁচটি ছিল-- বিনয় তাহাদের মধ্যে কেবল একজনের তরুণ মুখ রাস্তার গ্যাসের আলোকে ক্ষণকালের জন্য দেখিল-- তাহার পরে গাড়ির চাকার শব্দ হইল এবং এই দৃশ্যটুকু অন্ধকারের মহাসমুদ্রের মধ্যে একটি বুদ্বুদের মতো মিলাইয়া গেল
tagore,"বিনয় ইংরেজি নভেল যথেষ্ট পড়িয়াছে, কিন্তু বাঙালি ভদ্রঘরের সংস্কার তাহার যাইবে কোথায়"
tagore,"এমন করিয়া মনের মধ্যে আগ্রহ লইয়া কোনো স্ত্রীলোককে দেখিতে চেষ্টা করা যে সেই স্ত্রীলোকের পক্ষে অসম্মানকর এবং নিজের পক্ষে গর্হিত এ কথা সে কোনো তর্কের দ্বারা মন হইতে তাড়াইতে পারে তাই বিনয়ের মনের মধ্যে সঙ্গে সঙ্গে অত্যন্ত একটা গ্লানি জন্মিতে লাগিল মনে হইল 'আমার একটা যেন পতন হইতেছে গোরার সঙ্গে যদিচ সে তর্ক: করিয়া আসিয়াছে, তবু যেখানে সামাজিক অধিকার নাই সেখানে কোনো স্ত্রীলোককে প্রেমের চক্ষে দেখা তাহার চিরজীবনের সংস্কারে বাধিতে লাগিল বিনয়ের আর গোরার বাড়ি যাওয়া হইল না"
tagore,মনের মধ্যে নানা কথা তোলপাড় করিতে করিতে বিনয় বাসায় ফিরিল
tagore,পরদিন অপরাহ্ণ বাসা হইতে বাহির হইয়া ঘুরিতে ঘুরিতে অবশেষে যখন গোরার বাড়িতে আসিয়া পৌঁছিল তখন বর্ষার দীর্ঘদিন শেষ হইয়া সন্ধ্যার অন্ধকার ঘন হইয়া উঠিয়াছে
tagore,গোরা সেই সময় আলোটি জ্বালাইয়া লিখিতে বসিয়াছে
tagore,"গোরা কাগজ হইতে মুখ না তুলিয়াই কহিল, কি গো বিনয়, হাওয়া কোন্ দিক থেকে বইছে"
tagore,"বিনয় সে কথায় কর্ণপাত না করিয়া কহিল, গোরা, তোমাকে একটা কথা জিজ্ঞাসা করি"
tagore,ভারতবর্ষ তোমার কাছে খুব সত্য
tagore,"তুমি তো দিনরাত্রি তাকে মনে রাখ, কিন্তু কিরকম করে মনে রাখ"
tagore,"গোরা লেখা ছাড়িয়া কিছুক্ষণ তাহার তীক্ষ্ম দৃষ্টি লইয়া বিনয়ের মুখের দিকে চাহিল ; তাহার পরে কলমটা রাখিয়া চৌকির পিঠের দিকে ঠেস দিয়া কহিল, জাহাজের কাণ্তেন যখন সমুদ্রে পাড়ি দেয় তখন যেমন আহারে বিহারে কাজে বিশ্রামে সমুদ্রপারের বন্দরটিকে সে মনের মধ্যে রেখে দেয় আমার ভারতবর্ষকে আমি তেমনি করে মনে রেখেছি"
tagore,"গোরা বুকে হাত দিয়া কহিল, আমার এইখানকার কম্পাসটা দিনরাত যেখানে কাঁটা ফিরিয়ে আছে সেইখানে, তোমার মার্শ ম্যান সাহেবের হিস্ট্রি অব ইণ্ডিয়ার মধ্যে নয় বিনয়"
tagore,"তোমার কাঁটা যে দিকে, সে দিকে কিছু একটা আছে কি"
tagore,"গোরা উত্তেজিত হইয়া কহিল, আছে না তো কী-- আমি পথ ভুলতে পারি, ডুবে মরতে পারি, কিন্তু আমার সেই লক্ষ্মীর বন্দরটি আছে"
tagore,"সেই আমার পূর্ণস্বরূপ ভারতবর্ষ -- ধনে পূর্ণ, জ্ঞানে পূর্ণ, ধর্মে পূর্ণ-- সে ভারতবর্ষ কোথাও নেই"
tagore,আছে কেবল চারি দিকের এই মিথ্যেটা
tagore,"এই তোমার কলকাতা শহর, এই আপিস, এই আদালত, এই গোটাকতক ইটকাঠের বুদ্বুদ"
tagore,"ছোঃ বলিয়া গোরা বিনয়ের মুখের দিকে একদৃষ্টে কিছুক্ষণ চাহিয়া রহিল-- বিনয় কোনো উত্তর না করিয়া ভাবিতে লাগিল গোরা কহিল, এই যেখানে আমরা পড়ছি শুনছি, চাকরির উমেদারি করে বেড়াচ্ছি, দশটা-পাঁচটায় ভূতের খাটুনি খেটে কী যে করছি তার কিছুই ঠিকানা নেই, এই জাদুকরের মিথ্যে ভারতবর্ষটাকেই আমরা সত্য বলে ঠাউরেছি ব'লেই পঁচিশ কোটি লোক মিথ্যে মানকে মান ব'লে, মিথ্যে কর্মকে কর্ম ব'লে দিনরাত বিভ্রান্ত হয়ে বেড়াচ্ছি-- এই মরীচিকার ভিতর থেকে কি আমরা কোনোরকম চেষ্টায় প্রাণ পাব"
tagore,আমরা তাই প্রতিদিন শুকিয়ে মরছি
tagore,"একটি সত্য ভারতবর্ষ আছে-- পরিপূর্ণ ভারতবর্ষ, সেইখানে স্থিতি না হলে আমরা কি বুদ্ধিতে কি হৃদয়ে যথার্থ প্রাণরসটা টেনে নিতে পারব না"
tagore,"তাই বলছি, আর সমস্ত ভুলে, খেতাবের মায়া, উঞ্ছবৃত্তির প্রলোভন, সব টান মেরে ফেলে দিয়ে সেই বন্দরের দিকেই জাহাজ ভাসাতে হবে-- ডুবি তো ডুবব, মরি তো সাধে আমি ভারতবর্ষের সত্য মূর্তি, পূর্ণ মূর্তি কোনোদিন ভুলতে পারি নে"
tagore,এ-সব কেবল উত্তেজনার কথা নয়
tagore,"গোরা মেঘের মতো গর্জিয়া কহিল, সত্যই বলছি"
tagore,যারা তোমার মতো দেখতে পাচ্ছে না
tagore,"গোরা মুঠা বাঁধিয়া কহিল, তাদের দেখিয়ে দিতে হবে"
tagore,এই তো আমাদের কাজ সত্যের ছবি স্পষ্ট না দেখতে পেলে লোকে আঅসমর্পণ করবে কোন্ উপছায়ার কাছে
tagore,ভারতবর্ষের সর্বাঙ্গীণ মূর্তিটা সবার কাছে তুলে ধরো-- লোকে তা হলে পাগল হয়ে যাবে
tagore,তখন কি দ্বারে দ্বারে চাঁদা বেড়াতে হবে
tagore,প্রাণ দেবার জন্যে ঠেলাঠেলি পড়ে যাবে বিনয়
tagore,হয় আমাকে সংসারের দশ জনের মতো ভেসে চলে যেতে দাও নইলে আমাকে সেই মূর্তি দেখাও গোরা
tagore,যদি বিশ্বাস মনে থাকে তা হলে কঠোর সাধনাতেই সুখ পাবে
tagore,"আমাদের শৌখিন পেট্রিয়টদের সত্যকার বিশ্বাস কিছুই নেই, তাই তারা নিজের এবং পরের কাছে কিছুই জোর করে দাবি করতে পারেন না"
tagore,স্বয়ং কুবের যদি তাদের সেধে বর দিতে আসেন তা হলে তারা বোধ হয় লাটসাহেবের চাপরাশির গিল্টি-করা তকমাটার চেয়ে বেশি আর কিছু সাহস করে চাইতেই পারেন না
tagore,"তাদের বিশ্বাস নেই, তাই ভরসা নেই বিনয়"
tagore,"গোরা, সকলের প্রকৃতি সমান নয়"
tagore,"তুমি নিজের বিশ্বাস নিজের ভিতরেই পেয়েছ, এবং নিজের আশ্রয় নিজের জোরেই খাড়া করে রাখতে পার, তাই অন্যের অবস্থা ঠিক বুঝতে পার না"
tagore,"আমি বলছি তুমি আমাকে যা হয় একটা কাজে লাগিয়ে দাও-- দিনরাত আমাকে খাটিয়ে নাও-- নইলে তোমার কাছে যতক্ষণ থাকি মনে হয় যেন একটা কী পেলুম, তার পরে দূরে গেলে এমন কিছু হাতের কাছে পাই নে যেটাকে আঁকড়ে ধরে থাকতে পারি"
tagore,"এখন আমাদের একমাত্র কাজ এই যে, যা-কিছু স্বদেশের তারই প্রতি সংকোচহীন সংশয়হীন সম্পূর্ণ শ্রদ্ধা প্রকাশ করে দেশের অবিশ্বাসীদের মনে সেই শ্রদ্ধার সঞ্চার করে দেওয়া দেশের সম্বন্ধে লজ্জা করে করে আমরা নিজের মনকে দাসত্বের বিষে দুর্বল করে ফেলেছি"
tagore,আমাদের প্রত্যেকে নিজের দৃষ্টান্তে তার প্রতিকার করলে তার পর আমরা কাজ করবার পাব
tagore,এখন যে-কোনো কাজ করতে চাই সে কেবল ইতিহাসের ইস্কুলবইটি ধ'রে পরের কাজের নকল হয়ে ওঠে সেই ঝুঁটো কাজে কি আমরা কখনো সত্যভাবে আমাদের সমস্ত প্রাণমন দিতে পারব
tagore,তাতে কেবল নিজেদের হীন করেই তুলব
tagore,এমন সময় হাতে একটা হুকা লইয়া মৃদুমন্দ অলস ভাবে মহিম আসিয়া ঘরে প্রবেশ করিলেন
tagore,"আপিস হইতে ফিরিয়া জলযোগ সারিয়া, একটা পান মুখে দিয়া এবং গোটাছয়েক পান বাটায় লইয়া রাস্তার ধারে বসিয়া মহিমের এই তামাক টানিবার সময়"
tagore,"আর-কিছুক্ষণ পরেই একটি একটি করিয়া পাড়ার বন্ধুরা জুটিবে, তখন সদর দরজার পাশের ঘরটাতে প্রমারা খেলিবার সভা বসিবে"
tagore,"মহিম ঘরে ঢুকিতেই গোরা চৌকি ছাড়িয়া উঠিয়া দাড়াইল মহিম হুকায় টান দিতে দিতে কহিল, ভারত-উদ্ধারে ব্যস্ত আছ, আপাতত ভাইকে উদ্ধার করো"
tagore,গোরা মহিমের মুখের দিকে চাহিয়া রহিল
tagore,"মহিম কহিলেন, আমাদের আপিসের নতুন যে বড়োসাহেব হয়েছে-- ডালকুত্তার মতো চেহারা-- সে বেটা ভারি পাজি"
tagore,"সে বাবুদের বলে বেবুন-- কারো মা মরে গেলে ছুটি দিতে চায় না, বলে মিথ্যে কথা-- কোনো মাসেই কোনো বাঙালি আমলার গোটা মাইনে পাবার জো নেই, জরিমানায় জরিমানায় একেবারে শতছিদ্র করে ফেলে কাগজে তার নামে একটা চিঠি বেরিয়েছিল, সে বেটা ঠাউরেছে আমারই কর্ম নেহাত মিথ্যে ঠাওরায় নি"
tagore,কাজেই এখন আবার স্বনামে তার একটা কড়া প্রতিবাদ না লিখলে টিকতে দেবে না
tagore,তোমরা তো য়ুনিভার্সিটির জলধি মন্থন করে দুই উঠেছ-- এই চিঠিখানা একটু ভালো করে লিখে দিতে হবে
tagore,"ওর মধ্যে ছড়িয়ে দিতে হবে - , - , ইত্যাদি গোরা চুপ করিয়া রহিল"
tagore,"বিনয় হাসিয়া কহিল, দাদা, অতগুলো মিথ্যে কথা এক চালাবেন"
tagore,"অনেক দিন ওদের করেছি, আমার কাছে কিছুই অবিদিত ওরা যা মিথ্যে কথা জমাতে পারে সে তারিফ করতে হয়"
tagore,"দরকার হলে ওদের কিছু বাধে একজন যদি মিছে বলে তো শেয়ালের মতো আর সব সেই এক সুরে করে ওঠে, আমাদের মতো একজন আর-এক জনকে ধরিয়ে দিয়ে বাহবা নিতে চায় না"
tagore,"এটা নিশ্চয় জেনো, ওদের ঠকালে পাপ নেই যদি না পড়ি ধরা"
tagore,বলিয়া হাঃ হাঃ হাঃ করিয়া মহিম টানিয়া টানিয়া হাসিতে লাগিলেন--বিনয়ও না হাসিয়া থাকিতে পারিল না
tagore,"মহিম কহিলেন, তোমরা ওদের মুখের উপর সত্যি কথা বলে ওদের অপ্রতিভ করতে চাও এমনি বুদ্ধি যদি ভগবান তোমাদের না দেবেন তবে দেশের এমন দশা হবে কেন"
tagore,"এটা তো বুঝতে হবে, যার গায়ের জোর আছে বাহাদুরি করে তার ছুরি ধরিয়ে দিতে গেলে সে লজ্জায় মাথা হেট করে থাকে না"
tagore,সে উল্টে তার সিধকাটিটা তুলে পরম সাধুর মতোই হুংকার দিয়ে মারতে আসে ৷ সত্যি কি না বলো বিনয়
tagore,"তার চেয়ে মিছে কথার ঘানি থেকে বিনি পয়সায় যে তেলটুকু বেরোয় তারই এক-আধ ছটাক তার পায়ে মালিশ করে যদি বলি 'সাধুজি, বাবা পরমহংস, দয়া করে ঝুলিটা একটু ঝাড়ো, ওর ধুলো পেলেও বেঁচে যাব' তা হলে তোমারই ঘরের মালের একটা অংশ হয়তো তোমারই ঘরে ফিরে আসতে পারে, অথচ শান্তি-ভঙ্গেরও আশঙ্কা থাকে না"
tagore,যদি বুঝে দেখ তো একেই বলে পেট্রিয়টিজ্ম্ কিন্তু আমার ভায়া চটছে
tagore,"হয়ে অবধি আমাকে দাদা বলে খুব মানে, ওর সামনে আজ আমার কথাগুলো ঠিক বড়োভায়ের মতো হল না"
tagore,"কিন্তু কী করব ভাই, মিছে কথা সম্বন্ধেও তো সত্যি কথাটা বলতে হবে"
tagore,"বিনয়, সেই লেখাটা কিন্তু চাই"
tagore,"রোসো, আমার নোট লেখা আছে, সেটা নিয়ে আসি"
tagore,"বলিয়া মহিম তামাক টানিতে টানিতে বাহির হইয়া গেলেন গোরা বিনয়কে কহিল, বিনু, তুমি দাদার ঘরে গিয়ে ওকে ঠেকাও গে আমি লেখাটা শেষ করে ফেলি গোরা ওগো, শুনছ"
tagore,"আমি তোমার পুজোর ঘরে ঢুকছি নে, ভয় নেই"
tagore,শেষ হলে একবার ও ঘরে যেয়ো-- তোমার সঙ্গে কথা আছে
tagore,"দুজন নূতন সন্ন্যাসী যখন এসেছে তখন কিছুকাল তোমার আর দেখা পাব না জানি, সেইজন্যে বলতে ভুলো না, একবার যেয়ো এই বলিয়া আনন্দময়ী ঘরকরনার কাজে ফিরিয়া গেলেন"
tagore,"ক্ষ্ণদয়ালবাবু শ্যামবর্ণ দোহারা-গোছের মানুষ, বেশি লম্বা নহেন"
tagore,"মুখের মধ্যে বড়ো বড়ো দুইটা চোখ সব চেয়ে চোখে পড়ে, বাকি প্রায় সমস্তই কাচাপাকা গৌফে দাড়িতে সমাচ্ছন্ন"
tagore,"ইনি সর্বদাই গেরুয়া রঙের পট্টবস্ত্র পরিয়া আছেন, হাতের কাছে পিতলের কমগুলু, পায়ে খড়ম"
tagore,মাথার সামনের দিকে টাক পড়িয়া আসিতেছে-- বাকি বড়ো বড়ো চুল গ্রন্থি দিয়া মাথার উপরে একটা চূড়া করিয়া বাঁধা একদিন পশ্চিমে থাকিতে ইনি পল্টনের গোরাদের সঙ্গে মিশিয়া মদ-মাংস খাইয়া একাকার করিয়া দিয়াছেন
tagore,"তখন দেশের পূজারি পুরোহিত বৈষ্ণব সন্ন্যাসী শ্রেণীর লোকদিগকে গায়ে পড়িয়া অপমান করাকে পৌরুষ বলিয়া জ্ঞান করিতেন, এখন না মানেন এমন জিনিস নাই"
tagore,নূতন সন্ন্যাসী দেখিলেই তাহার কাছে নূতন সাধনার পন্থা শিখিতে বসিয়া যান
tagore,মুক্তির নিগুঢ় পথ এবং যোগের প্রণালীর জন্য ইহার অবধি নাই
tagore,তান্ত্রিক সাধনা অভ্যাস করিবেন বলিয়া কৃষ্ণদয়াল কিছুদিন উপদেশ লইতেছিলেন এমন সময় একজন বৌদ্ধ পুরোহিতের সন্ধান পাইয়া সম্প্রতি তাহার মন চঞ্চল হইয়া উঠিয়াছে
tagore,"ইহার প্রথম স্ত্রী একটি পুত্র প্রসব করিয়া যখন মারা যান তখন ইহার বয়স তেইশ বছর মাতার মৃত্যুর কারণ বলিয়া, রাগ করিয়া ছেলেটিকে তাহার শ্বশুরবাড়ি রাখিয়া ক্ষ্ণদয়াল প্রবল বৈরাগ্যের একেবারে পশ্চিমে চলিয়া যান এবং ছয় মাসের মধ্যেই কাশীবাসী সার্বভৌম মহাশয়ের পিতৃহীনা পৌত্রী আনন্দময়ীকে বিবাহ করেন"
tagore,পশ্চিমে কৃষ্ণদয়াল চাকরির জোগাড় করিলেন এবং মনিবদের কাছে নানা উপায়ে প্রতিপত্তি করিয়া লইলেন
tagore,ইতিমধ্যে সার্বভৌমের মৃত্যু হইল; অন্য কোনো অভিভাবক না থাকাতে স্ত্রীকে নিজের কাছে আনিয়াই রাখিতে হইল ইতিমধ্যে যখন সিপাহিদের মুযুটিনি বাধিল সেই সময়ে কৌশলে দুই-এক জন উচ্চপদস্থ ইংরেজের প্রাণরক্ষা করিয়া ইনি যশ এবং জায়গির লাভ করেন
tagore,ম্যুটিনির কিছুকাল পরেই কাজ ছাড়িয়া দিলেন এবং নবজাত গোরাকে লইয়া কিছুদিন কাশীতে কাটাইলেন
tagore,গোরার বয়স যখন বছর পাঁচেক হইল তখন কলিকাতায় আসিয়া তাহার বড়ো ছেলে মহিমকে তাহার মামার বাড়ি হইতে নিজের কাছে আনাইয়া মানুষ করিলেন
tagore,এখন মহিম পিতার মুরুঝ্বিদের অনুগ্রহে সরকারি খাতাঞ্জিখানায় খুব তেজের সঙ্গে কাজ চালাইতেছে
tagore,গোরা শিশুকাল হইতেই তাহার পাড়ার এবং ইস্কুলের ছেলেদের সর্দারি করিত মাস্টার-পণ্ডিতের জীবন অসহ্য করিয়া তোলাই তাহার প্রধান কাজ এবং আমোদ একটু বয়স হইতেই সে ছাত্রদের স্বাধীনতাহীনতায় কে বাঁচিতে চায় হে
tagore,"এবং কোটি মানবের বাস' আওয়াইয়া, ইংরেজি ভাষায় বক্তৃতা করিয়া ক্ষুদ্র বিদ্রোহীদের দলপতি হইয়া উঠিল"
tagore,"অবশেষে যখন এক সময় ছাত্রসভার ডিম্ব ভেদ করিয়া গোরা বয়স্কসভায় কাকলি বিস্তার করিতে আরম্ভ করিল, তখন ক্ষ্ণদয়ালবাবুর কাছে সেটা অত্যন্ত কৌতুকের বিষয় বলিয়া মনে হইল"
tagore,"বাহিরের লোকের কাছে গোরার প্রতিপত্তি দেখিতে দেখিতে বাড়িয়া উঠিল ; কিন্তু ঘরে কাহারো কাছে সে বড়ো আমল পাইল মহিম তখন চাকরি করে-- সে গোরাকে কখনো বা পেট্রিয়ট-জ্যাঠা' কখনো বা 'হরিশ মুখুজ্জে দি বলিয়া নানাপ্রকারে দমন করিতে চেষ্টা করিয়াছিল তখন দাদার সঙ্গে গোরার প্রায় মাঝে মাঝে হাতাহাতি হইবার উপক্রম হইত আনন্দময়ী গোরার ইংরেজ-বিদ্বেষে মনে মনে অত্যন্ত উদ্বেগ অনুভব তাহাকে নানাপ্রকারে ঠাণ্ডা করিবার চেষ্টা করিতেন, কিন্তু কোনো ফলই হইত না"
tagore,গোরা রাস্তায় ঘাটে কোনো সুযোগে ইংরেজের সঙ্গে মারামারি করিতে পারিলে জীবন ধন্য মনে করিত
tagore,দিকে কেশববাবুর মুগ্ধ হইয়া গোরা ব্রাহ্মসমাজের প্রতি বিশেষভাবে আকৃষ্ট হইয়া পড়িল; আবার এই সময়টাতেই কৃষ্ণদয়াল ঘোরতর আচারনিষ্ঠ হইয়া উঠিলেন
tagore,"এমন-কি, গোরা তাহার ঘরে গেলেও তিনি ব্যতিব্যস্ত হইয়া উঠিতেন"
tagore,গুটি দুই-তিন ঘর লইয়া তিনি নিজের মহল স্বতন্ত্র করিয়া রাখিলেন
tagore,ঘটা করিয়া সেই মহলের দ্বারের কাছে সাধনাশ্রম নাম লিখিয়া কাষ্টযফলক লটকাইয়া দিলেন
tagore,বাপের এই কাণ্ডকারখানায় গোরার মন বিদ্রোহী হইয়া উঠিল
tagore,"সে বলিল, আমি এ-সমস্ত মূঢ়তা সহ্য করিতে পারি না এ আমার"
tagore,এই উপলক্ষে গোরা তাহার বাপের সঙ্গে সমস্ত সম্পর্ক বিচ্ছিন্ন করিয়া একেবারে বাহির হইয়া যাইবার উপক্রম করিয়াছিল-- আনন্দময়ী তাহাকে কোনোরকমে ঠেকাইয়া রাখিয়াছিলেন
tagore,"বাপের কাছে যে-সকল ব্রাহ্মণপণ্ডিতের সমাগম হইতে লাগিল গোরা জো পাইলেই তাহাদের সঙ্গে তর্ক বাধাইয়া সে তো তর্ক: নয়, প্রায় ঘুষি বলিলেই হয়"
