author,text
sunil gangopadhay,রামকমল দীর্ঘশ্বাস ফেললেন এই শিশু তার জননীকে খেতে এসেছে কোনো প্রয়োজন ছিল না এর আসার রামকমল তো পুত্রের অভাব বোধ করেননি কখনো বিদ্ববর্তীর জীবনের বিনিময়ে তিনি কিছুই চান না
sunil gangopadhay,আয়াটির হাতে দুটি মুদ্রা গুঁজে দিয়ে তিনি দ্রুত ঘর থেকে বেরিয়ে এলেন সাতদিন যমে-মানুষে লড়াই চললো তারপর বিশ্ববর্তী চোখ মেললেন
sunil gangopadhay,"প্রথমেই তিনি বললেন, আমি কোতায়"
sunil gangopadhay,"তখন মধ্যাহ্ন রামকমল সবেমাত্র আহারে বসেছিলেন, খবর পেয়ে তিনি পাত্র ত্যাগ করে উঠে এলেন বিদ্ববতী বারবার একই প্রশ্ন করছেন শুনে রামকমল বললেন, এ তো তোমার ঘব, এ তোমার শয্যা, এই দ্যাখো আমি রয়িচি, তুমি জানো, তোমার একটি পুত্র হয়েচে"
sunil gangopadhay,"বিশ্ববত্তীর চক্ষে ঘোর ৷ তিনি আবার বললেন, , আমি কি মরে গিইচিলুম"
sunil gangopadhay,"রামকমল বললেন, বালাই , তুমি মরবে কেন"
sunil gangopadhay,"তোমার বিশ্ববততী বললেন, আমার যেন মনে হলো, আমি কত দেশ ঘুরে এলুম, কত পাহাড়, নদী, বন, বিরাট বিরাট অন্ধকার সুড়ঙ্গ, তার ওধারে আলো, সেই আলো, সেই আলোর এত জোর যে চোখ ধাঁধিয়ে হঠাৎ ধড়মড় করে উঠে বসে"
sunil gangopadhay,"আমার ছেলে- আয়া কাঁথার পুটুলিটা তুলে দিল বিশ্ববতীর কোলে তিনি চমকে উঠে বললেন, এ কে"
sunil gangopadhay,"আমার ছেলে তো অনেক বড় রামকমল স্ত্রীর মাথায় হাত বুলিয়ে দিতে দিতে বললেন, , তোমার মনে নাই, তুমি পোয়াতি হয়েছিলে, এই তো তোমার গর্ভের শিশুটি এখন কাঁদছে না, ঘুমিয়ে আছে বিশ্ববততী এক দৃষ্টে তাকিয়ে রইলেন তার মুখের দিকে ক্রমশ তাঁর দৃষ্টি স্বচ্ছ হয়ে এলো তিনি কয়েক ফোঁটা চোখের জলে ভিজিয়ে দিলেন সম্ভানের মুখ তারপর তার ললাট চুম্বন করলেন - গঙ্গা কোথায়"
sunil gangopadhay,"আত্মীয়পরিজন দাসদাসীরা ভিড় করে দাঁড়িয়ে আছে দরজার কাছে রামকমল বললেন, এই, কেউ গঙ্গাকে ডাক তো"
sunil gangopadhay,"রামকমলের মনে পড়লো, গত দু'তিনদিন তিনি গঙ্গানারায়ণকে দেখেননি সে এ ঘরে একবারও আসেনি রামকমল একটু অনুতপ্ত বোধ করলেন"
sunil gangopadhay,একজন ভূত্য এসে খবর দিল গঙ্গানারায়ণ ফিরিঙ্গি পাঠশালায় পড়তে গেছে
sunil gangopadhay,"বিদ্ববতী উতলা হয়ে বললেন, ওগো, তাকে ডেকে আনো ৷ আমি তাকে এক্ষুনি দেকবো"
sunil gangopadhay,"রামকমল হুকুম দিলেন, এই, কেউ একজন যা, দৌড়ে গিয়ে তাকে ডেকে আনগে যা"
sunil gangopadhay,ফিরিঙ্গি পাঠশালা বেশী দূরে নয়
sunil gangopadhay,"লোক ছুটে গেল সেখানে রামকমল স্ত্রীকে বললেন, তুমি শোও সে আসচে এখুনি আসচে"
sunil gangopadhay,"বিশ্বব্তী বললেন, তোমরা বুঝি ভেবেছিলে আমি মরে গ্যাচি"
sunil gangopadhay,"আমার কী এক মহানিদ্রা পেয়েচিল, তার মধ্যে আমি কত দেশ ঘুরে এলুম বিশ্ববতীর বিধবা বড় জা হেমাঙ্গিনী এগিয়ে এসে বললেন, তোর কী খিদে পেয়েচে, কিছু খাবি"
sunil gangopadhay,ক'টা দিন তো ওষুধ ছাড়া কিছু পেটে যায়নি
sunil gangopadhay,"যেন তাঁর কোলের সন্তানকে কেউ কেড়ে নেবে, এইভাবে পুটুলিটা আঁকড়ে ধরে বিশ্ববতী বললেন, আমার একদম থিদে নেই গো, আমি যেন অমৃত থেয়িচি, আমার শরীর মন একেবারে ভরে আচে অল্পক্ষণের মধ্যেই গঙ্গানারায়ণকে নিয়ে আসা হলো ঘরের মধ্যে চোদ্দ বছরের একটি সুদর্শন কিশোর তার মুখখানি লাজুক ধরনের ৷ সে বিশ্ববত্তীর পালঙ্কের পাশে গিয়ে দাঁড়ালো বিশ্ববতী তাকে আরও কাছে ডাকলেন তার মাথায় মুখে আদর করে হাত বুলিয়ে দিতে দিতে বললেন, আমার কাছে বসে থাক তুই-ও কি ভেবেছিলি, তোর মা মরে গ্যাচে"
sunil gangopadhay,গঙ্গানারায়ণ মুখ নীচু করে নিঃশব্দ হয়ে রইলো
sunil gangopadhay,"হেমাঙ্গিনী বললেন, ওলো, এখন বেশী কতা ক'স নি একটু বিশ্রাম নে"
sunil gangopadhay,"চোখ মুখ যা টেনে গ্যাচে, আবার ভির্মি খেয়ে পড়বি"
sunil gangopadhay,"রামকমলও ভয় পেলেন প্রদীপের নিভবার আগে একবার দপ করে জ্বলে ওঠে, পট পট শব্দ হয়, বিশ্ববত্তীরও সেই অবস্থা নয় তো"
sunil gangopadhay,"তিনি বললেন, বিশ্ব, তুমি এখন শোও, কোবরেজ মশাইকে খপর দিইচি, উনি এসে একবার দেখুন বিশ্বৰতী বললেন, আর কোনো ভয় নেই গো"
sunil gangopadhay,"কতদিন তোমাদের দেখিনি, কতদিন গঙ্গাকে দেখিনি আহা, গঙ্গার মুখ শুকিয়ে গ্যাচে তুই আজ থেইচিস তো"
sunil gangopadhay,গঙ্গানারায়ণ ঘাড় নেড়ে সম্মতি জানালো
sunil gangopadhay,একবার মা বলে ডাক তো ৷ কতদিন তোর মা ডাক শুনিনি
sunil gangopadhay,"গঙ্গানারায়ণ কাঁপা কাঁপা গলায় বললো, মা- - আয়, খাটের ওপর উঠে বোস"
sunil gangopadhay,"বাবা গঙ্গা, তোর একটি ছোট ভাই , তুই তাকে ভালোবাসবি তো"
sunil gangopadhay,"গঙ্গানারায়ণের ক্ষুদ্র জীবনের কাহিনীটি এই প্রকার রামকমল সিংহের পৈতৃক ভিটে হুগলি জেলার বাকসা-গ্রামে রামকমলের পিতামহ সেই গ্রাম ছেড়ে ভাগ্যান্বেষণে এসেছিলেন কলকাতায়, কালক্রমে নুনের দেওয়ানি লাভ করে এখানকার অভিজাত সমাজে স্থান করে নেন পিতামহের অপর দুই ভাই থেকে যান সেই গ্রামেই"
sunil gangopadhay,"এই বংশের কলকাতা শাখাটির যতই উন্নতি হতে থাকে, গ্রামের শাখাটি ততই জীর্ণ হয়ে যায়"
sunil gangopadhay,"এঁ গ্রামের সঙ্গে কোনো রকম সম্পর্কই রাখেননি একদিন রামকমল হঠাৎ লোকমুখে খবর পান যে বাকসা-গ্রামে শ্রীশ্রীরঘুনাথ জীউ'র যে সুবৃহৎ নবরত্রের মন্দির আছে, সেই মন্দিরের চত্বরে এক রমণী তার একবছরের শিশুপুত্রকে রাব্রিবেলা ফেলে পালিয়ে যাবার চেষ্টা করছিল কিন্তু পুরোহিতদের নজরে পড়ে যায়"
sunil gangopadhay,"ধরা পড়ার পর রমণীটি স্বীকার করে যে, ক্ষুধার জ্বালাতেই সে উদ্যত হয়েছিল এমন নৃশংস কাজে পুত্রকে আহার জোগাতে পারে না বলেই সে শ্রীশ্রীরঘুনাথ জীউ-এর চরণে পুত্রকে সমর্পণ করে নিজে আত্মহত্যা করা মনস্থ করেছিল এই কাহিনী মুদ্রিতও হয়েছিল ইংরেজি সংবাদপত্রে"
sunil gangopadhay,রমণীটি বিধবা রামকমল জানতে পারেন যে সেই রমণীটি তাঁরই এক সম্পর্কিত ভাইয়ের স্ত্রী
sunil gangopadhay,লোকাপবাদের ভয়ে পুত্রসমেত সেই রমণীটিকে আনিয়ে রামকমল ঠাই দিলেন তাঁর কলকাতার বাড়িতে সব বড় মানুষের বাড়িতেই এরকম দুঃস্থ আত্মীয়স্বজন আশ্রয় নেয়
sunil gangopadhay,যোড়াসাঁকোর এই সিংহবাড়িতে প্রত্যেকবেলা পঞ্চাশটি পাত পড়ে
sunil gangopadhay,গৃহকর্তা অনেকের নামই জানেন না
sunil gangopadhay,"তাঁর জননী অতি দানশীলা কেউ এসে আশ্রয় চাইলে তিনি ফেরান না জননীর অনুমতি নিয়েই রামকমল বাকসা-গ্রামের সেই রমণীকে সম্ভানসমেত এনেছিলেন এ বাড়িতে অনেক দিন এ বাড়িতে কোনো শিশু ছিল না, তাই সকলেই সেই শিশুটিকে কাড়াকাড়ি করে আদর করতো ৷ তার মা কিন্তু এ বাড়িতে এসেও খুব স্বচ্ছন্দে মনের সুখে থাকতে পারেনি অন্যান্য থাকে একতলায়, তাকে স্থান দেওয়া হয়েছিল ওপরে বিশ্ববতী দেখেছেন, প্রায়ই সে বিরলে বসে কাঁদে তার মন-মরা রোগ হয়েছিল, বিশেষ কথা বলতো না, আর বোধহয় সেই ব্রোগের জন্যই সে বেশী দিন বাঁচলো না"
sunil gangopadhay,"মাত্র ছ' মাস পরেই সে চলে গেল পৃথিবী ছেড়ে, যাবার আগে সে তার ছেলেকে দিয়ে গেল কোলে"
sunil gangopadhay,"সজল চক্ষে বলে গিয়েছিল, দিদি, তুমি ওকে দেখো সেই শিশুই গঙ্গানারায়ণ বিদ্ববততীর একেই দয়ার শরীর, তার ওপর হৃদয় ছিল সম্ভান-তৃষিত, তিনি ছেলেটিকে আপন করে নিলেন"
sunil gangopadhay,"ছেলেটির দেহে তাঁদের পরিবারের রক্ত আছে, একথা নিশ্চিতভাবে জানার পর, রামকমল এঁ ছেলেটিকে দত্তক নেবার প্রস্তাব দিলেন বিশ্ববতীর কাছে ততদিনে ধরেই নেওয়া হয়েছিল, হবে না"
sunil gangopadhay,"বিশ্ববততী তংক্ষণাৎ রাজি হলেন আনুষ্ঠানিকভাবে গঙ্গানারায়ণকে দত্তকপুত্র হিসেবে গ্রহণ করলেন রামকমল সে প্রায় পাঁচ বছর আগেকার কথা বিস্ময়ের কথা এই যে বয়ঃবৃদ্ধির সঙ্গে সঙ্গে গঙ্গানারায়ণের মুখের গড়নে আশ্চর্য সাদৃশ্য দেখা যেতে লাগলো রামকমলের সঙ্গে যেন সে রামকমলেরই গুঁরসজাত পুত্র যে দেখে, সে-ই এঁ কথা বলে লোকে এমন কথাও বলে যে এঁ দত্তক নেবার ব্যাপারটা নিছকই"
sunil gangopadhay,"রামকমলের নারীগোলুপতার কথা সর্বজনবিদিত, তিনি নিশ্চয়ই নিজের গ্রামেও একটি রেখেছিলেন, প্রতি বৎসর পূজোর সময় একবার সেখানে যান তিনি"
sunil gangopadhay,"এঁ গঙ্গানারায়ণ সেই উপপত্মীরই সম্ভান, তাকে সম্পত্তির উত্তরাধিকারী করার জন্য দত্তক নেওয়া হলো"
sunil gangopadhay,কেউ কেউ এ রটনা বিশ্বাস করে
sunil gangopadhay,"রামকমলের ঘনিষ্ঠতম সুহৃদ বিধুশেখরের কানেও এই রটনা এসে পৌঁছেছে, তিনি শুনে উচ্চহাস্য করে উঠেছিলেন"
sunil gangopadhay,"আর যেই বিশ্বাস করুক, বিধুশেখর কিছুতেই এটা বিশ্বাস করতে পারেন না"
sunil gangopadhay,"বিশ্ববতীর ধারণা, শ্রীশ্রীরঘুনাথ জিউ-ই ছেলেটিকে পাঠিয়েছেন তাঁদের কাছে এমন উপযুক্ত মানুষ বহু ভাগ্যে পায়"
sunil gangopadhay,"ছেলেটি ধীর স্থির, বুদ্ধিমান পড়াশুনোয় মতি আছে ৷ সংস্কৃত, ফার্সী ও ইংরেজি শিখছে নিয়মিতভাবে এই ছেলের হাতে যে বিষয়-সম্পত্তি রক্ষা পাবে ও বৃদ্ধি পাবে, এ সম্পর্কে নিশ্চিত ছিলেন রামকমল কয়েকদিন পর বিশ্ববত্তীর সঙ্গে দুই পুত্র বিষয়ে খানিক আলোচনা করলেন রামকমল তাঁর তখনও আশঙ্কা তাঁর নিজের সন্তানটি শেষ পর্যন্ত বাঁচবে কিনা এত ক্ষুদ্র মানবশিশু তিনি কখনো দেখেননি এর সব কিছুই যেন অদ্ভুত জন্মের পর বেশ কিছুদিন বাচ্চারা অধিকাংশ সময় ঘুমিয়েই কাটায় নিদারুণ অন্ধকার থেকে এসে এই পৃথিবীর আলো চক্ষে নিতে যথেষ্ট সময় - লাগে কিন্তু এ তেমন ঘুমোয় না, যখন তখন জাগে আর কান্না জুড়ে দেয় হাসতেও শিখেছে এরই মধ্যে মুখের সামনে একটা আঙুল নিয়ে গেলেই হেসে ওঠে খটখটিয়ে দেড় দু' মাসের মধ্যে শিশুরা নাকি ভালো করে দেখতেই পায় না, কিন্তু যে-কেউ সামনে গেলেই এ দিব্যি তাকিয়ে থাকে তার মুখের দিকে"
sunil gangopadhay,নিজের সম্ভান সম্পর্কে রামকমলের মনোভাব প্রতিদিন বদলে যাচ্ছে
sunil gangopadhay,"এখন দিনের মধ্যে বহুবার তিনি ছেলের মুখ দেখতে আসেন প্রথম দু' একদিন তিনি নতুন শিশুটিকে বেশী মনে স্থান দেননি,"
sunil gangopadhay,বিশ্ববতীর সঙ্গে দেখা করতে এসেও ছেলের দিকে তাকাতেন না
sunil gangopadhay,"যেন বেশী মায়ায় বাঁধা পড়তে চান না, ও যদি চলে যায়, তাহলে যেন বিস্মৃতি আসে খুব দ্রুত গঙ্গানারায়ণ তাঁর বংশধর, তাকে নিয়েই তিনি তৃপ্ত থাকবেন তারপর একটা একটা দিন যেতে লাগলো আর তাঁর নিজের যেন তাঁকে টানতে লাগলো চুম্বকের মতন মাত্র সাত মাস দশ দিন গর্ভবাসের পর জন্মেছে যে বাচ্চা, এতখানি জীবনীশক্তি দেখলে, বিশেষত তার খটখটে হাসি শুনলে যেন খানিকটা গা ছম ছম করে"
sunil gangopadhay,"আর একটা বিস্ময়বোধও যেন আচ্ছন্ন করে ফেলছে রামকমলকে এতদিনে তাঁর এই ধারণা - বদ্ধমূল হয়ে গিয়েছিল যে তাঁর সম্ভান উৎপাদনক্ষমতা নেই ) অবশ্য নিজেকে বাঁজা ভাবতেন এতদিন কিন্তু রামকমল আরও অনেক রমণীর গর্ভে বীর্য নিষেক করেছেন, তারা কেউই তাঁকে : একটিও উপহার দিতে পারেনি যদি কেউ দিত, তাহলে সেই সম্ভানকে তিনি নিজের বংশধর হিসেবে স্বীকৃতি না দিলেও তার ভরণপোষণের জন্য ব্যবস্থা করে দিতেন নিশ্চিত"
sunil gangopadhay,শেষ পর্যন্ত বিশ্ববতীর কাছেই সার্থক হলো তাঁর পৌরুষ
sunil gangopadhay,"কথা চিন্তা করলেই রামকমলের সারা শরীরে গুপ্ত খুশীর জোয়ার এসে যায় বিশ্ববতীর শরীর এখনো দুর্বল, তবু তিনি পুত্র কোলে নিয়ে অনেক রাত পর্যন্ত জেগে বসে থাকেন"
sunil gangopadhay,রাস্তার দিকের সব ক'টি জানলা বন্ধ কাছেই এক জায়গায় চড়কের মেলা বসেছে অনেক রাত পর্যন্ত পথ দিয়ে মানুষজন হল্লা করতে করতে যায় গতকাল রাত্তিরেই একদল মাতাল এমন গান জুড়েছিল ঝষভরাগিণীতে যে আর একটু হলেই ধোপারা ছুটে আসতো দড়িদড়া নিয়ে
sunil gangopadhay,একজন পাহারাওয়ালা মজা দেখছিল সামনে দাঁড়িয়ে দাঁড়িয়ে
sunil gangopadhay,"শেষ পর্যন্ত রামকমলই তাঁর পাইকদের পাঠিয়ে - মাতালগুলোকে গলাধাক্কা দিয়ে বিদায় করে দেন রামকমল শুতে যাবার আগে এসে দাঁড়ালেন পত্নীর পাশে চার চক্ষুর দৃষ্টি একসঙ্গে নিবদ্ধ হলো শিশুটির ওপর বিশ্বৰ্তী বললেন, চোখ দুটো দেকেচো"
sunil gangopadhay,শুধু কপালের এইটুকু জায়গায় আমার সঙ্গে মিল আচে রামকমল হাসলেন স্ত্রীলোকেরা এসব কী করে বোঝে কে জানে শিশুর মুখ চোখ কিছুই তো এখনো চেনা যায় না
sunil gangopadhay,"ঠোঁটে গাঢ় পরিতৃপ্তির হাসির আভাস পাওয়া গেল তিনি বললেন, আমি ভালো আচি---তুমি তোমার শরীরের যত্ন নিও গো, আমি কিছু দেকতে পারি না"
sunil gangopadhay,"আমার জন্য চিন্তা করো না রয়েচেন, বড় বৌঠান গঙ্গা শুয়ে পড়েচে"
sunil gangopadhay,ওর খাওয়াদাওয়া ঠিকমতন হচ্চে তো
sunil gangopadhay,দেক্লুম তো শুয়ে আচে ৷ তোমার আসেনি
sunil gangopadhay,"বেলা আসেনি কো, একবার খপর নিয়ে শুনলুম পড়াশুনা কচ্চে"
sunil gangopadhay,কি তোমার ঘরে বেশী আসে না
sunil gangopadhay,"পায় বোধহয় আমাকে এমনভাবে থাকতে তো কখনো দ্যাকেনি, বহু বচরের মধ্যে আমার কোনো রোগভোগ হয়নি"
sunil gangopadhay,"ভাইবোন জন্মালে ছেলেমেয়েদের এরকম একটু অভিমান হয়ই কুসুমকুমারী যেবারে ' জন্মালো, আমার তখন ন' বচর বয়েস, আমি ভাবতুম মা বুঝি আমা অপেক্ষা কুসুমকুমারীকেই বেশী - ভালোবাসেন কুসুমের তখন কত আদর - গঙ্গার তে' আর ন' বচর বয়েস নয়"
sunil gangopadhay,"সে বড় হয়েচে, সে বুজবে"
sunil gangopadhay,"-ককিন্তু বিশ্ব, তুমি কি দু'জনকে সমান ভালোবাসতে পারবে"
sunil gangopadhay,"গঙ্গাকে পেটে ধরিনি বটে, কিন্তু সে কি কিছু কম"
sunil gangopadhay,"আমার মনের মধ্যে একটা কথা দিয়েচে দত্তক নেবার পর নিজের সম্ভান জন্মালে সে - বংশে নাকি একটা বড় রকম বিরোধ বাধে আদালতে সে এমন অনেক দেকেচে -গঙ্গা অতি ভালো ছেলে, সে কক্ষনো তার ছোট ভাইয়ের সঙ্গে বিবাদ করবে না"
sunil gangopadhay,"না হয় না-ই করলো, কিন্তু তোমার এ ছেলে যদি বড় হয়ে গঙ্গাকে সহ্য করতে না পারে"
sunil gangopadhay,"বিশ্ববত্তী আহত হয়ে বললেন, তুমি আগে থেকেই এরকম গাইচো কেন"
sunil gangopadhay,"ওসব কিছু হবে না , আমি বলচি দেখো, ওদের দু' ভাইয়ের মধ্যে কখনো অসৈরণ হবে না"
sunil gangopadhay,"রামকমল বললেন, না হয় তো মঙ্গল"
sunil gangopadhay,"আমার বিষয় সম্পত্তি যথেষ্ট আচে, আমি ওদের মধ্যে সমান ভাগ করে দিয়ে যাবো- লিখিত পড়িতভাবে আগে থেকেই, তাতেও ওরা যা পাবে- কথাটা বলতে বলতেই রামকমলের মনের মধ্যে একটা খটকা লাগলো সমান"
sunil gangopadhay,"তাঁর নিজের রক্ত বইছে এই ছেলের শরীরে, সে গঙ্গানারায়ণের সমান পাবে"
sunil gangopadhay,"বড় হয়ে-যখন সে সব জানবে, তখন বাপ-মায়ের ওপর তার অভিমান না"
sunil gangopadhay,"আমি নিজেই এর মধ্যে ভাবতে শুরু করিচি, ওদের সমান সমান সম্পত্তি দেওয়া হবে কিনা- -আমার রক্ত বইচে এর শরীরে- রক্তে' এত টান যে আমিও দুর্বল হয়ে পড়চি"
sunil gangopadhay,"--আমি যতদিন বেচে থাকবো, আমি দু'জনকেই সমান করে দেকবো "" - - ভালো"
sunil gangopadhay,"তুমি মা হয়ে যদি তা পারো, আমিই বা তাহলে পারবো না কেন"
sunil gangopadhay,আরও কয়েকদিন পর সম্পূর্ণ সুস্থ হয়ে উঠলেন ) বাড়িতে এতদিন ডাক্তার কবিরাজের ' আনাগোনা লেগেই ছিল তাঁরা কেউই বিশ্বাস করতে পারেন নি যে শেষ পর্যন্ত জননী ও দু'জনেই বেচে থাকবে এটা রীতিমতন একটা বিস্ময়ের ব্যাপারই বটে
sunil gangopadhay,"রামকমলের মা সৌদামিনী "" ইতিমধ্যে বহু পুজোআচ্চা, ব্রাহ্মণ বিদায় ও কাঙালী ভোজন করিয়েছেন এই শিশুর মঙ্গল কামনায় ' কুলপুরোহিত এসে জাতকের জন্মলগ্নের রাশি নক্ষত্র বিচার করে কোষ্ঠি রচনা করে দিলেন তিনি ঘোষণা করলেন, এ শিশুর যশোভাগ্য সাঙঘাতিক একদিন সারা দেশ এরই জন্য এই বংশের সুনাম গাইবে ৷ বিশ্ববতী রত্বপ্রসবিনী ্ শিশুর নাম রাখা হলো নবীনকুমার - একুশ দিনের দিন বিশ্ববতী নবীনকুমারকে কোলে নিয়ে সারাবাড়ি ঘুরে এলেন তারপর শিশু ঘুরতে লাগলো এ কোল থেকে ও কোলে সন্ধ্যেবেলা বৈঠকখানা ঘর থেকে ওপরে এসে রামকমল দেখলেন বারান্দায় বিশ্বৰত্তী আসনপিড়ি হয়ে বসে স্তন্য পান করাচ্ছেন নবীনকুমারকে আর গঙ্গানারায়ণ বসে আছে মায়ের পিঠে গাল ঠেকিয়ে রামকমল মুগ্ধ হয়ে গিয়ে ভাবলেন, অহো, কী সুন্দর দৃশ্য"
sunil gangopadhay,"তিনি তখনি আবার নীচে নেমে এসে দিবাকরকে নির্দেশ দিলেন যুড়িগাড়ি বার করবার আজ ; তাঁর মনে খুব আনন্দ অনেক দিন পর আজ তিনি জানবাজারে কমলাসুন্দরীর বাড়িতে যাবেন , দোকান হয়ে গেছে, তবু ভেতরে বসে গুপী স্যাকরা দুর্গপ্রদীপ জ্বেলে রাংঝালের কাজে মগ্ন ৷ সেই সময় ঝাঁপ ঠেলে ঢুকলো রাইমোহন সে এতই লম্বা যে ছোট দোকান ঘরটিতে সোজা হয়ে দাঁড়াতে পারে না, মাথা ঝুঁকিয়ে রইলো তার পরণে সিমলের ফিনফিনে ধুতি, হলুদ রঙের বেনিয়ান, গলায় শাস্তিপুরের ডুরে আর পায়ে ইংলিশ জুতো বাঁ হাতের মণিবন্ধে এক ছড়া গোরের মালা জড়ানো সে মাঝে মাঝে এই রকম সময়েই দোকানে আসে, তাই গুপী স্যাকরা অবাক হলো না, একটা ছোট কাঠের টুল এগিয়ে দিয়ে বললো, বসুন ঘোষালমশাই রাইমোহন বসলো, হাঁটু দুটো উঁচু হয়ে রইলো জেব থেকে পিতলের পানের কৌটো বার করে তার থেকে একটা পান মুখে পুরলো, একটা গুপীর দিকে এগিয়ে দিয়ে বললো, নিবি নাকি"
sunil gangopadhay,"বছক্ষণ আগুনের শিখার সামনে বসে থাকার জন্য গুপীর কপাল থেকে টপটপ করে ঘাম ঝরছে বাঁ হাত দিয়ে ঘাম মুছে, ডান হাত বাড়িয়ে বললো, দেন একটা আর কী সংবাদ বলেন অনেকদিন আপনি ইদিকে আসেননি, তাই পাড়া-বেপাড়ার অনেক খবরও শুনিনি রাইমোহন বললো, সবচে জবর খবর হলো গে চূড়ো কাল কে যেন ছুরি মেরে পালিয়েচে, আজ সকালে দেখা গেল সে মুখ ভেটকে পড়ে আচে গুপী বললো, চুূড়োবাবুর কোন্"
sunil gangopadhay,"তেনার তো একটি নয়, গণ্ডাখানেক -ইটি হলো গে বৌবাজারের আমার হীরেমনির পাশের কোঠায় থাকতো -আহা হা, সে তো শুনিচি অপরূপ সুন্দরী ছেল"
sunil gangopadhay,কলকেতা থেকে একটা তারা খসে গেল চূড়ো দত্তর কি ভেউ করে কান্না
sunil gangopadhay,নিজের বাড়ির মাগ্ মলেও কেউ অমন কীদে না
sunil gangopadhay,চূড়োবাবুর রাঁঢ়ের কাছ ধেষা তো কম সাহসের কথা নয়
sunil gangopadhay,তুই কখনো ঘ্যাঁধবার চেষ্টা নাকি
sunil gangopadhay,"-চূড়োর কান্নার বহর দেখে মনে হচ্চে, সে-ই গুণ্ডা ভাড়া করে মারিয়েচে পাখি নাকি উড়ু কচ্চিল, রসিক দত্তরও চোখ পড়েচিল এঁ মেয়েছেলেটির ওপর চূড়োবাবুর হাত ছাড়িয়ে কারুর পালাবার সাধ্য আচে"
sunil gangopadhay,"এসব নোংরা কথা শুনলেও পাপ ৷ আর কী সংবাদ বলেন --চেতলাগঞ্জে আজ অনেকগুলো চালের নৌকো ভিড়েচে দেকলুম, চালের দর এবার একটু পড়বে মনে হয়"
sunil gangopadhay,"দু'-তিন মাস ধরে যা অখাদ্য চাল জুটছিল না রে, বাঙালদেশ থেকে বেশ ভালো চাল এয়েচে বিকেলে কেল্লা থেকে গুপুস গুপুস করে অনেকবার তোপ দাগলো বিলেত থেকে কেউকেটা একজন এলো মনে হয়"
sunil gangopadhay,"কোম্পানির ডিরেক্টর বোর্ডের একজন জবর মেম্বর এয়েচে কী নাম যেন, ভুলে গেলুম ছাই"
sunil gangopadhay,"আপনি কি এখন বেরুচ্চেন না বাড়ি ফিরচেন, ঘোষালমশাই"
sunil gangopadhay,--এই সম্ধেরাতে বাড়ি ফিরবো কি রে : আমার কি নোনা লেগেচে যে বাড়িতে বসে কাঁচা চিবুবো
sunil gangopadhay,"হাঁ, অনেকক্ষণ থেকে শুনচি কিসের বাজনা বলুন তো"
sunil gangopadhay,"--আজ যোড়াসাঁকোর ঠাকুরবাড়িতে খুব ধুমধাম দ্বারকানাথ ঠাকুরের নাতি হয়েচে, তাই গোড়াদের পাটি আনিয়েচে আপনার নেই"
sunil gangopadhay,শুধু সাহেবদের বাঈ নাচ হবে দিশি লোকদের নেমন্তন্ন হলো গে কাল
sunil gangopadhay,"আমার তো নেমন্তন্ন লাগে না, খাওয়া-দাওয়া দেখলেই ঢুকে পড়ি -ছেলে হলো কার"
sunil gangopadhay,"দেবেন্দ্রবাবুর দ্বারকানাথের বড় ছেলে দেবেন্দ্র এক মেয়ে হয়ে মারা গিইছিল এবার প্রথম ছেলে জন্মালো নতুন বংশধর এলো, খুব ধূমধাম তো হবেই , -দেবেন্দ্রবাবু তো বড়মানুষীতে বাপকেও ছাড়িয়ে যাবেন বোধহয় - বাপকে টেক্কা না দিলে আর বড়মানুষী কী"
sunil gangopadhay,"মনে নেই, একবার শুধু সরস্বতী পুজো করেই এক লাখ টাকা ওড়ালো"
sunil gangopadhay,খরচের বহর দেখে দ্বারকানাথ পর্যন্ত হাঁ
sunil gangopadhay,"তো আবার মুক্তো গলায় পরেন না, পায়ে ডা - পায়ে কি বলচিস"
sunil gangopadhay,জুতোর ওপর বসিয়ে সবাইকে তাক লাগিয়ে দিয়েছেল
sunil gangopadhay,"রর - তো টাকার ওপর গড়াগড়ি দ্বারকানাথের বাড়িতে টাকার গোনাগুণতি হয় না, ' দাঁড়িপাল্লায় ওজন করে"
sunil gangopadhay,দেবেন্দ্র হিদু কালেজে ভত্তি হয়েছেন ও কালেজটা তো একটা প্লেচ্ছদের আড্ডা কেউ জাত ধর্মো মানে না
sunil gangopadhay,দুজো সাহেব মারা গেলেও তেনার চেলা-চামুণ্ডোগুলান রয়ে গ্যাচে
sunil gangopadhay,"সেগুলো আবার এককাঠি বাড়া দেবেন্দ্র যাতে বয়াটে হয়ে না যায়, তাই দ্বারকানাথ ছেলেকে কালেজ ছাড়িয়ে এনে বিষয়কম্মে লাগালেন, আর ছেলেও পুজো-আচ্চার নাম করে দু' হাতে দেদার টাকা উড়াচ্চে"
sunil gangopadhay,"বয়েস তো সবে তেইশ চবিবশ, এর মধ্যেই দেবেন্দ্র যা খেল দেখাচ্চে, কাণ্তেনীতে সবাইকে ছাপিয়ে যাবে গুপী বললো, তাতে আপনাদেরই লাভ রাইমোহন বললো, এদিকে আমাদের রামকমল সিংগীরও এক ছেলে হলো এতকাল তো পরের ধনে পোদ্দারি কচ্ছেল, এবার নাকি নিজের মুরদেই- - নাকি বলছেন কেন"
